100,NEM12,2.01904E+11,TCAUSTM,CUSTAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,4103060331,B1E1,B1,B1,N1,216540360,KWH,30,20161212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,20180504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.005,0.008,0.049,0.226,0.323,0.337,0.31,0.219,0.293,0.237,0.14,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01805E+13
300,20180505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.119,0.102,0.205,0.26,0.252,0.245,0.296,0.298,0.279,0.152,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01805E+13
300,20180506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.156,0.231,0.296,0.328,0.152,0.166,0.149,0.208,0.241,0.171,0.024,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01805E+13
300,20180507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0.201,0.253,0.288,0.336,0.353,0.351,0.347,0.328,0.284,0.123,0.012,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01805E+13
300,20180508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.032,0.095,0.081,0.163,0.228,0.234,0.206,0.157,0.139,0.263,0.148,0.049,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01805E+13
300,20180509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0.15,0.245,0.265,0.292,0.326,0.323,0.315,0.308,0.252,0.087,0.041,0.01,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01805E+13
300,20180510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0.042,0.038,0.068,0.216,0.292,0.29,0.333,0.311,0.272,0.272,0.121,0.079,0.055,0.011,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01805E+13
300,20180511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.1,0.139,0.113,0.279,0.325,0.306,0.283,0.253,0.204,0.101,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01805E+13
300,20180512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.006,0.003,0,0.131,0.07,0.087,0.045,0.155,0.165,0.033,0.024,0.002,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01805E+13
300,20180513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.007,0.01,0.03,0.074,0.183,0.166,0.132,0.09,0.006,0.04,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01805E+13
