0,1,2
0.0,1.269841269,-1.269841269
0.0,1.309523811,-1.309523811
0.0,1.309523811,-1.309523811
0.0,1.265079366,-1.265079366
0.0,1.265079366,-1.265079366
0.0,1.146031746,-1.146031746
0.0,1.146031746,-1.146031746
0.0,0.947619048,-0.947619048
0.0,0.947619048,-0.947619048
0.0,0.665079366,-0.665079366
0.0,0.665079366,-0.665079366
0.0,0.337301586,-0.337301586
0.0,0.337301586,-0.337301586
0.0,0.039682539,-0.039682539
0.0,0.039682539,-0.039682539
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.004761906,-0.004761906
0.0,0.004761906,-0.004761906
0.0,0.094444443,-0.094444443
0.0,0.094444443,-0.094444443
0.0,0.223015872,-0.223015872
0.0,0.223015872,-0.223015872
0.0,0.471428571,-0.471428571
0.0,0.471428571,-0.471428571
0.0,0.42142857,-0.42142857
0.0,0.42142857,-0.42142857
0.0,0.65952381,-0.65952381
0.0,0.65952381,-0.65952381
0.0,1.165873017,-1.165873017
0.0,1.165873017,-1.165873017
0.0,0.769047618,-0.769047618
0.0,0.769047618,-0.769047618
0.0,1.215079365,-1.215079365
0.0,1.215079365,-1.215079365
0.0,0.957142857,-0.957142857
0.0,0.957142857,-0.957142857
0.0,0.912698412,-0.912698412
0.0,0.912698412,-0.912698412
0.0,0.654761904,-0.654761904
0.0,0.654761904,-0.654761904
0.0,0.327777777,-0.327777777
0.0,0.327777777,-0.327777777
0.0,0.044444445,-0.044444445
0.0,0.044444445,-0.044444445
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.010317459,-0.010317459
0.0,0.010317459,-0.010317459
0.0,0.074603175,-0.074603175
0.0,0.074603175,-0.074603175
0.0,0.302380953,-0.302380953
0.0,0.302380953,-0.302380953
0.0,0.709523811,-0.709523811
0.0,0.709523811,-0.709523811
0.0,0.952380951,-0.952380951
0.0,0.952380951,-0.952380951
0.0,0.515873016,-0.515873016
0.0,0.515873016,-0.515873016
0.0,1.101587301,-1.101587301
0.0,1.101587301,-1.101587301
0.0,1.220634921,-1.220634921
0.0,1.220634921,-1.220634921
0.0,0.892857144,-0.892857144
0.0,0.892857144,-0.892857144
0.0,0.546031746,-0.546031746
0.0,0.546031746,-0.546031746
0.0,0.937301586,-0.937301586
0.0,0.937301586,-0.937301586
0.0,0.436507938,-0.436507938
0.0,0.436507938,-0.436507938
0.0,0.238095237,-0.238095237
0.0,0.238095237,-0.238095237
0.0,0.03015873,-0.03015873
0.0,0.03015873,-0.03015873
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.004761906,-0.004761906
0.0,0.004761906,-0.004761906
0.0,0.109523811,-0.109523811
0.0,0.109523811,-0.109523811
0.0,0.198412698,-0.198412698
0.0,0.198412698,-0.198412698
0.0,0.357142857,-0.357142857
0.0,0.357142857,-0.357142857
0.0,0.407142858,-0.407142858
0.0,0.407142858,-0.407142858
0.0,0.63015873,-0.63015873
0.0,0.63015873,-0.63015873
0.0,0.987301587,-0.987301587
0.0,0.987301587,-0.987301587
0.0,0.957142857,-0.957142857
0.0,0.957142857,-0.957142857
0.0,1.022222223,-1.022222223
0.0,1.022222223,-1.022222223
0.0,1.135714287,-1.135714287
0.0,1.135714287,-1.135714287
0.0,0.634920636,-0.634920636
0.0,0.634920636,-0.634920636
0.0,0.615079365,-0.615079365
0.0,0.615079365,-0.615079365
0.0,0.099206349,-0.099206349
0.0,0.099206349,-0.099206349
0.0,0.010317459,-0.010317459
0.0,0.010317459,-0.010317459
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.069841269,-0.069841269
0.0,0.069841269,-0.069841269
0.0,0.094444443,-0.094444443
0.0,0.094444443,-0.094444443
0.0,0.138888888,-0.138888888
0.0,0.138888888,-0.138888888
0.0,0.307936509,-0.307936509
0.0,0.307936509,-0.307936509
0.0,0.575396826,-0.575396826
0.0,0.575396826,-0.575396826
0.0,0.877777779,-0.877777779
0.0,0.877777779,-0.877777779
0.0,0.535714287,-0.535714287
0.0,0.535714287,-0.535714287
0.0,0.734126985,-0.734126985
0.0,0.734126985,-0.734126985
0.0,0.65952381,-0.65952381
0.0,0.65952381,-0.65952381
0.0,0.580158729,-0.580158729
0.0,0.580158729,-0.580158729
0.0,0.436507938,-0.436507938
0.0,0.436507938,-0.436507938
0.0,0.337301586,-0.337301586
0.0,0.337301586,-0.337301586
0.0,0.054761904,-0.054761904
0.0,0.054761904,-0.054761904
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.069841269,-0.069841269
0.0,0.069841269,-0.069841269
0.0,0.347619048,-0.347619048
0.0,0.347619048,-0.347619048
0.0,0.684920634,-0.684920634
0.0,0.684920634,-0.684920634
0.0,0.987301587,-0.987301587
0.0,0.987301587,-0.987301587
0.0,1.17063492,-1.17063492
0.0,1.17063492,-1.17063492
0.0,1.215079365,-1.215079365
0.0,1.215079365,-1.215079365
0.0,1.23015873,-1.23015873
0.0,1.23015873,-1.23015873
0.0,0.773809524,-0.773809524
0.0,0.773809524,-0.773809524
0.0,0.51111111,-0.51111111
0.0,0.51111111,-0.51111111
0.0,0.907936509,-0.907936509
0.0,0.907936509,-0.907936509
0.0,0.645238095,-0.645238095
0.0,0.645238095,-0.645238095
0.0,0.327777777,-0.327777777
0.0,0.327777777,-0.327777777
0.0,0.044444445,-0.044444445
0.0,0.044444445,-0.044444445
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.004761906,-0.004761906
0.0,0.004761906,-0.004761906
0.0,0.079365078,-0.079365078
0.0,0.079365078,-0.079365078
0.0,0.332539683,-0.332539683
0.0,0.332539683,-0.332539683
0.0,0.367460316,-0.367460316
0.0,0.367460316,-0.367460316
0.0,0.169047618,-0.169047618
0.0,0.169047618,-0.169047618
0.0,0.277777779,-0.277777779
0.0,0.277777779,-0.277777779
0.0,0.198412698,-0.198412698
0.0,0.198412698,-0.198412698
0.0,0.302380953,-0.302380953
0.0,0.302380953,-0.302380953
0.0,0.996825396,-0.996825396
0.0,0.996825396,-0.996825396
0.0,0.734126985,-0.734126985
0.0,0.734126985,-0.734126985
0.0,0.169047618,-0.169047618
0.0,0.169047618,-0.169047618
0.0,0.173809524,-0.173809524
0.0,0.173809524,-0.173809524
0.0,0.302380953,-0.302380953
0.0,0.302380953,-0.302380953
0.0,0.103968255,-0.103968255
0.0,0.103968255,-0.103968255
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.079365078,-0.079365078
0.0,0.079365078,-0.079365078
0.0,0.20873016,-0.20873016
0.0,0.20873016,-0.20873016
0.0,0.317460318,-0.317460318
0.0,0.317460318,-0.317460318
0.0,0.213492063,-0.213492063
0.0,0.213492063,-0.213492063
0.0,0.361904763,-0.361904763
0.0,0.361904763,-0.361904763
0.0,0.238095237,-0.238095237
0.0,0.238095237,-0.238095237
0.0,0.228571428,-0.228571428
0.0,0.228571428,-0.228571428
0.0,0.158730159,-0.158730159
0.0,0.158730159,-0.158730159
0.0,0.103968255,-0.103968255
0.0,0.103968255,-0.103968255
0.0,0.054761904,-0.054761904
0.0,0.054761904,-0.054761904
0.0,0.034920636,-0.034920636
0.0,0.034920636,-0.034920636
0.0,0.004761906,-0.004761906
0.0,0.004761906,-0.004761906
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.084126984,-0.084126984
0.0,0.084126984,-0.084126984
0.0,0.188888889,-0.188888889
0.0,0.188888889,-0.188888889
0.0,0.188888889,-0.188888889
0.0,0.188888889,-0.188888889
0.0,0.288095238,-0.288095238
0.0,0.288095238,-0.288095238
0.0,1.205555556,-1.205555556
0.0,1.205555556,-1.205555556
0.0,1.220634921,-1.220634921
0.0,1.220634921,-1.220634921
0.0,1.413492063,-1.413492063
0.0,1.413492063,-1.413492063
0.0,1.364285715,-1.364285715
0.0,1.364285715,-1.364285715
0.0,1.205555556,-1.205555556
0.0,1.205555556,-1.205555556
0.0,0.853174602,-0.853174602
0.0,0.853174602,-0.853174602
0.0,0.684920634,-0.684920634
0.0,0.684920634,-0.684920634
0.0,0.14920635,-0.14920635
0.0,0.14920635,-0.14920635
0.0,0.050000001,-0.050000001
0.0,0.050000001,-0.050000001
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.004761906,-0.004761906
0.0,0.004761906,-0.004761906
0.0,0.17857143,-0.17857143
0.0,0.17857143,-0.17857143
0.0,0.218253969,-0.218253969
0.0,0.218253969,-0.218253969
0.0,0.520634922,-0.520634922
0.0,0.520634922,-0.520634922
0.0,0.54047619,-0.54047619
0.0,0.54047619,-0.54047619
0.0,1.280158731,-1.280158731
0.0,1.280158731,-1.280158731
0.0,0.823809525,-0.823809525
0.0,0.823809525,-0.823809525
0.0,0.714285714,-0.714285714
0.0,0.714285714,-0.714285714
0.0,0.580158729,-0.580158729
0.0,0.580158729,-0.580158729
0.0,0.446825397,-0.446825397
0.0,0.446825397,-0.446825397
0.0,0.982539684,-0.982539684
0.0,0.982539684,-0.982539684
0.0,0.684920634,-0.684920634
0.0,0.684920634,-0.684920634
0.0,0.352380951,-0.352380951
0.0,0.352380951,-0.352380951
0.0,0.044444445,-0.044444445
0.0,0.044444445,-0.044444445
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.004761906,-0.004761906
0.0,0.004761906,-0.004761906
0.0,0.08968254,-0.08968254
0.0,0.08968254,-0.08968254
0.0,0.332539683,-0.332539683
0.0,0.332539683,-0.332539683
0.0,0.699206349,-0.699206349
0.0,0.699206349,-0.699206349
0.0,0.947619048,-0.947619048
0.0,0.947619048,-0.947619048
0.0,0.897619047,-0.897619047
0.0,0.897619047,-0.897619047
0.0,1.26031746,-1.26031746
0.0,1.26031746,-1.26031746
0.0,1.274603175,-1.274603175
0.0,1.274603175,-1.274603175
0.0,1.26031746,-1.26031746
0.0,1.26031746,-1.26031746
0.0,1.106349207,-1.106349207
0.0,1.106349207,-1.106349207
0.0,0.71904762,-0.71904762
0.0,0.71904762,-0.71904762
0.0,0.381746031,-0.381746031
0.0,0.381746031,-0.381746031
0.0,0.268253967,-0.268253967
0.0,0.268253967,-0.268253967
0.0,0.08968254,-0.08968254
0.0,0.08968254,-0.08968254
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.010317459,-0.010317459
0.0,0.010317459,-0.010317459
0.0,0.08968254,-0.08968254
0.0,0.08968254,-0.08968254
0.0,0.268253967,-0.268253967
0.0,0.268253967,-0.268253967
0.0,0.709523811,-0.709523811
0.0,0.709523811,-0.709523811
0.0,0.709523811,-0.709523811
0.0,0.709523811,-0.709523811
0.0,1.14126984,-1.14126984
0.0,1.14126984,-1.14126984
0.0,1.250000001,-1.250000001
0.0,1.250000001,-1.250000001
0.0,1.294444443,-1.294444443
0.0,1.294444443,-1.294444443
0.0,1.250000001,-1.250000001
0.0,1.250000001,-1.250000001
0.0,1.126190475,-1.126190475
0.0,1.126190475,-1.126190475
0.0,0.917460318,-0.917460318
0.0,0.917460318,-0.917460318
0.0,0.645238095,-0.645238095
0.0,0.645238095,-0.645238095
0.0,0.312698412,-0.312698412
0.0,0.312698412,-0.312698412
0.0,0.044444445,-0.044444445
0.0,0.044444445,-0.044444445
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.064285713,-0.064285713
0.0,0.064285713,-0.064285713
0.0,0.297619047,-0.297619047
0.0,0.297619047,-0.297619047
0.0,0.65952381,-0.65952381
0.0,0.65952381,-0.65952381
0.0,0.912698412,-0.912698412
0.0,0.912698412,-0.912698412
0.0,1.096031745,-1.096031745
0.0,1.096031745,-1.096031745
0.0,1.190476191,-1.190476191
0.0,1.190476191,-1.190476191
0.0,1.165873017,-1.165873017
0.0,1.165873017,-1.165873017
0.0,1.220634921,-1.220634921
0.0,1.220634921,-1.220634921
0.0,1.026984126,-1.026984126
0.0,1.026984126,-1.026984126
0.0,0.868253967,-0.868253967
0.0,0.868253967,-0.868253967
0.0,0.203174604,-0.203174604
0.0,0.203174604,-0.203174604
0.0,0.050000001,-0.050000001
0.0,0.050000001,-0.050000001
0.0,0.015079365,-0.015079365
0.0,0.015079365,-0.015079365
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.094444443,-0.094444443
0.0,0.094444443,-0.094444443
0.0,0.08968254,-0.08968254
0.0,0.08968254,-0.08968254
0.0,0.456349206,-0.456349206
0.0,0.456349206,-0.456349206
0.0,0.724603176,-0.724603176
0.0,0.724603176,-0.724603176
0.0,0.724603176,-0.724603176
0.0,0.724603176,-0.724603176
0.0,0.674603175,-0.674603175
0.0,0.674603175,-0.674603175
0.0,0.446825397,-0.446825397
0.0,0.446825397,-0.446825397
0.0,0.238095237,-0.238095237
0.0,0.238095237,-0.238095237
0.0,0.103968255,-0.103968255
0.0,0.103968255,-0.103968255
0.0,0.138888888,-0.138888888
0.0,0.138888888,-0.138888888
0.0,0.094444443,-0.094444443
0.0,0.094444443,-0.094444443
0.0,0.03015873,-0.03015873
0.0,0.03015873,-0.03015873
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.034920636,-0.034920636
0.0,0.034920636,-0.034920636
0.0,0.039682539,-0.039682539
0.0,0.039682539,-0.039682539
0.0,0.173809524,-0.173809524
0.0,0.173809524,-0.173809524
0.0,0.158730159,-0.158730159
0.0,0.158730159,-0.158730159
0.0,0.138888888,-0.138888888
0.0,0.138888888,-0.138888888
0.0,0.282539682,-0.282539682
0.0,0.282539682,-0.282539682
0.0,0.218253969,-0.218253969
0.0,0.218253969,-0.218253969
0.0,0.288095238,-0.288095238
0.0,0.288095238,-0.288095238
